Claim ID,Customer,Month,WeekOfMonth,DayOfWeek,DayOfWeekClaimed,MonthClaimed,WeekOfMonthClaimed,Fault,FraudFound_P,RepNumber,Days_Policy_Accident,Days_Policy_Claim,PoliceReportFiled,WitnessPresent,AgentType,NumberOfSuppliments,AddressChange_Claim,BasePolicy,Vehicle Class,AccidentArea,Age,Product Name,VehiclePrice,DriverRating,AgeOfVehicle
CLM10000013068,IR73545,Jun,3,Monday,Thursday,Jun,4,Policy Holder,1,14,more than 30,more than 30,No,No,External,1 to 2,no change,Collision,SUV,Urban,59,Sedan - Collision,20000 to 29000,3,more than 7
CLM10000013069,CR85257,May,3,Wednesday,Wednesday,May,3,Policy Holder,0,13,more than 30,more than 30,No,No,External,none,no change,Liability,Two-Door Car,Urban,43,Utility - All Perils,30000 to 39000,1,7 years
CLM10000013070,TW81986,Jun,3,Monday,Thursday,Jun,4,Third Party,0,5,more than 30,more than 30,No,No,External,none,no change,All Perils,SUV,Urban,34,Sedan - All Perils,less than 20000,4,5 years
CLM10000013071,OZ62735,Jun,3,Monday,Wednesday,Jun,4,Third Party,0,3,more than 30,more than 30,No,No,External,1 to 2,no change,All Perils,Sports Car,Urban,68,Sedan - Liability,20000 to 29000,3,more than 7
CLM10000013072,UG42487,Aug,1,Monday,Thursday,Aug,3,Policy Holder,0,13,more than 30,more than 30,No,No,External,none,no change,Liability,Four-Door Car,Urban,41,Sedan - All Perils,30000 to 39000,1,7 years
CLM10000013073,LV81383,Aug,3,Friday,Friday,Sep,1,Policy Holder,0,14,more than 30,more than 30,No,No,External,more than 5,no change,Liability,Four-Door Car,Urban,33,Sedan - Collision,20000 to 29000,1,7 years
CLM10000013074,HI34993,Oct,4,Monday,Wednesday,Oct,4,Policy Holder,0,10,more than 30,more than 30,No,No,External,3 to 5,no change,Collision,Four-Door Car,Rural,39,Sedan - Collision,20000 to 29000,2,7 years
CLM10000013075,BL44722,Nov,1,Thursday,Tuesday,Dec,2,Policy Holder,0,9,more than 30,more than 30,No,No,External,none,no change,All Perils,Four-Door Car,Urban,38,Sedan - Collision,20000 to 29000,4,6 years
CLM10000013076,EZ30537,Nov,4,Saturday,Friday,Dec,1,Policy Holder,0,13,more than 30,more than 30,No,No,External,more than 5,no change,All Perils,Luxury Car,Urban,23,Sedan - Collision,20000 to 29000,2,4 years
CLM10000013077,AY35050,Dec,1,Tuesday,Wednesday,Dec,2,Policy Holder,0,4,more than 30,more than 30,No,No,External,none,no change,Collision,Two-Door Car,Urban,24,Sedan - Liability,20000 to 29000,3,5 years
CLM10000013078,MZ10085,Jun,3,Monday,Tuesday,Jun,3,Policy Holder,0,8,more than 30,more than 30,No,No,External,1 to 2,no change,Liability,Sports Car,Urban,58,Sedan - Liability,20000 to 29000,3,7 years
CLM10000013079,OE14751,Dec,3,Saturday,Tuesday,Dec,4,Policy Holder,0,13,more than 30,more than 30,No,No,External,none,no change,All Perils,Two-Door Car,Urban,39,Sedan - Collision,30000 to 39000,2,7 years
CLM10000013080,BF69918,Apr,1,Wednesday,Wednesday,Apr,1,Policy Holder,0,1,more than 30,more than 30,No,No,External,more than 5,no change,Liability,Four-Door Car,Urban,25,Sedan - All Perils,20000 to 29000,1,3 years
CLM10000013081,HG65194,Jun,1,Thursday,Monday,Jul,3,Policy Holder,0,7,more than 30,more than 30,No,No,External,none,no change,Liability,SUV,Urban,26,Sedan - Liability,20000 to 29000,1,5 years
CLM10000013082,GV68933,Jul,3,Friday,Monday,Jul,3,Third Party,0,4,more than 30,more than 30,No,No,External,more than 5,no change,Collision,SUV,Urban,41,Sedan - All Perils,20000 to 29000,4,more than 7
CLM10000013083,AH55475,Jul,3,Tuesday,Friday,Aug,2,Policy Holder,0,15,more than 30,more than 30,No,No,External,1 to 2,no change,Collision,SUV,Urban,52,Sedan - All Perils,20000 to 29000,3,more than 7
CLM10000013084,YE87442,Aug,2,Sunday,Monday,Sep,4,Policy Holder,0,1,more than 30,more than 30,No,No,External,none,4 to 8 years,Liability,SUV,Urban,30,Sedan - Liability,30000 to 39000,1,6 years
CLM10000013085,XO17798,Aug,3,Sunday,Wednesday,Sep,1,Third Party,0,11,more than 30,more than 30,No,No,External,more than 5,no change,Collision,Four-Door Car,Urban,28,Sedan - Liability,30000 to 39000,3,6 years
CLM10000013086,TU82820,Aug,5,Tuesday,Wednesday,Aug,5,Third Party,0,8,more than 30,more than 30,No,No,External,more than 5,no change,Collision,SUV,Urban,37,Sedan - Collision,30000 to 39000,2,7 years
CLM10000013087,MP95255,Jun,3,Monday,Thursday,Jun,4,Third Party,0,7,more than 30,more than 30,No,No,External,more than 5,no change,All Perils,Four-Door Car,Urban,54,Sedan - Collision,30000 to 39000,3,more than 7
CLM10000013088,YF26585,Jun,3,Tuesday,Wednesday,Jun,4,Policy Holder,1,9,more than 30,more than 30,No,No,External,more than 5,no change,Liability,Sports Car,Urban,28,Sedan - Collision,20000 to 29000,1,6 years
CLM10000013089,VF36700,Dec,1,Saturday,Monday,Dec,1,Policy Holder,0,8,more than 30,more than 30,Yes,No,Internal,none,no change,Liability,Four-Door Car,Urban,34,Sedan - Liability,20000 to 29000,3,4 years
CLM10000013090,CS32416,Dec,1,Tuesday,Thursday,Dec,3,Policy Holder,0,11,more than 30,more than 30,No,No,External,none,no change,Liability,Two-Door Car,Urban,50,Sedan - Liability,30000 to 39000,3,more than 7
CLM10000013091,XC43591,Dec,2,Thursday,Monday,Dec,3,Policy Holder,0,12,more than 30,more than 30,No,No,External,none,no change,Collision,Four-Door Car,Urban,49,Sedan - Liability,30000 to 39000,1,7 years
CLM10000013092,PJ71030,Dec,1,Saturday,Monday,Dec,3,Policy Holder,0,4,more than 30,more than 30,No,No,External,1 to 2,no change,Collision,Four-Door Car,Urban,64,Sedan - Liability,30000 to 39000,3,more than 7
CLM10000013093,MU53420,Nov,2,Sunday,Tuesday,Nov,3,Policy Holder,0,9,more than 30,more than 30,No,No,External,3 to 5,no change,Liability,Two-Door Car,Urban,35,Sedan - Collision,20000 to 29000,3,7 years
CLM10000013094,QH51455,Jun,3,Tuesday,Friday,Jun,4,Third Party,0,13,more than 30,more than 30,No,No,External,3 to 5,no change,All Perils,Four-Door Car,Urban,48,Sedan - Liability,more than 69000,4,more than 7
CLM10000013095,UZ60774,Sep,1,Saturday,Wednesday,Sep,1,Policy Holder,0,2,more than 30,more than 30,No,No,External,none,no change,Liability,Four-Door Car,Urban,35,Sedan - Liability,more than 69000,2,3 years
CLM10000013096,EC51047,Jun,3,Tuesday,Thursday,Jun,4,Policy Holder,1,8,more than 30,more than 30,No,No,External,none,no change,Collision,Four-Door Car,Urban,29,Sedan - Liability,30000 to 39000,3,7 years
CLM10000013097,EV46476,Aug,4,Wednesday,Tuesday,Sep,2,Third Party,0,1,more than 30,more than 30,Yes,No,External,1 to 2,no change,Collision,SUV,Urban,65,Sedan - Collision,more than 69000,4,more than 7
CLM10000013098,FM70419,Aug,4,Monday,Wednesday,Sep,2,Policy Holder,0,5,more than 30,more than 30,No,No,External,1 to 2,no change,Collision,Four-Door Car,Urban,34,Sedan - Collision,20000 to 29000,1,6 years
CLM10000013099,OS75351,Jul,4,Thursday,Tuesday,Aug,1,Third Party,0,4,more than 30,more than 30,No,No,External,3 to 5,no change,Collision,Four-Door Car,Urban,35,Sedan - Liability,less than 20000,4,7 years
CLM10000013100,TU25694,Jun,4,Sunday,Monday,Jul,1,Policy Holder,0,9,more than 30,more than 30,No,No,External,1 to 2,no change,Collision,Four-Door Car,Urban,26,Sedan - All Perils,20000 to 29000,4,4 years
CLM10000013101,SU41739,Jun,4,Wednesday,Friday,Jun,4,Third Party,0,9,more than 30,more than 30,No,No,External,none,no change,All Perils,SUV,Urban,42,Sedan - Collision,20000 to 29000,4,7 years
CLM10000013102,TJ82551,Apr,4,Thursday,Friday,Apr,5,Third Party,0,7,more than 30,more than 30,Yes,No,External,more than 5,no change,Liability,Four-Door Car,Urban,41,Sedan - Collision,20000 to 29000,1,more than 7
CLM10000013103,ZO43755,Apr,4,Wednesday,Thursday,Apr,4,Policy Holder,0,4,more than 30,more than 30,No,No,External,more than 5,no change,Collision,SUV,Urban,56,Sedan - Liability,20000 to 29000,1,more than 7
CLM10000013104,VG16827,Feb,3,Thursday,Thursday,Mar,1,Third Party,0,4,more than 30,more than 30,No,No,External,1 to 2,no change,All Perils,SUV,Rural,32,Sedan - Collision,20000 to 29000,4,6 years
CLM10000013105,NA27429,Dec,5,Wednesday,Wednesday,Dec,5,Policy Holder,0,13,more than 30,more than 30,No,No,External,more than 5,1 year,Liability,Two-Door Car,Urban,43,Sedan - Collision,more than 69000,4,7 years
CLM10000013106,BC86800,Dec,4,Saturday,Tuesday,Dec,4,Policy Holder,0,16,more than 30,more than 30,No,No,External,none,no change,All Perils,Two-Door Car,Urban,47,Sedan - All Perils,30000 to 39000,3,5 years
CLM10000013107,JI42730,Dec,4,Friday,Friday,Dec,4,Third Party,0,6,more than 30,more than 30,No,No,External,3 to 5,no change,Collision,Four-Door Car,Rural,59,Sedan - All Perils,20000 to 29000,4,more than 7
CLM10000013108,VF21170,Jun,4,Wednesday,Wednesday,Jun,4,Policy Holder,0,6,more than 30,more than 30,No,No,External,1 to 2,2 to 3 years,Liability,SUV,Urban,35,Sedan - All Perils,less than 20000,3,7 years
CLM10000013109,MP25903,Dec,4,Thursday,Thursday,Dec,4,Policy Holder,0,10,more than 30,more than 30,No,No,External,more than 5,no change,All Perils,Two-Door Car,Urban,30,Sedan - Liability,20000 to 29000,4,7 years
CLM10000013110,YH24323,Dec,3,Saturday,Monday,Dec,3,Third Party,0,14,more than 30,more than 30,No,No,External,none,no change,Collision,Four-Door Car,Urban,34,Sedan - Liability,20000 to 29000,4,6 years
CLM10000013111,XB86235,Dec,3,Monday,Wednesday,Dec,5,Policy Holder,0,11,more than 30,more than 30,No,No,External,none,no change,All Perils,Sports Car,Urban,55,Sedan - Collision,30000 to 39000,2,more than 7
CLM10000013112,JW45704,Dec,3,Wednesday,Monday,Dec,3,Policy Holder,0,12,more than 30,more than 30,No,No,Internal,more than 5,no change,Collision,Four-Door Car,Urban,35,Sedan - Liability,30000 to 39000,2,6 years
CLM10000013113,DJ52170,Nov,5,Wednesday,Wednesday,Nov,5,Policy Holder,0,7,more than 30,more than 30,No,No,External,none,no change,Collision,Four-Door Car,Urban,21,Sedan - Collision,30000 to 39000,1,5 years
CLM10000013114,YD74214,Dec,1,Thursday,Tuesday,Dec,3,Policy Holder,0,13,more than 30,more than 30,No,No,External,none,no change,Liability,Two-Door Car,Urban,45,Sedan - Collision,40000 to 59000,1,7 years
CLM10000013115,IE85867,Jun,4,Thursday,Monday,Oct,1,Third Party,0,8,more than 30,more than 30,No,No,External,3 to 5,no change,Collision,Four-Door Car,Urban,35,Sedan - Collision,20000 to 29000,2,6 years
CLM10000013116,RS60249,Nov,4,Friday,Monday,Dec,2,Policy Holder,0,10,more than 30,more than 30,No,No,External,none,no change,Collision,Two-Door Car,Urban,76,Sedan - Liability,20000 to 29000,2,more than 7
CLM10000013117,AL50693,Nov,1,Thursday,Friday,Nov,1,Policy Holder,0,12,more than 30,more than 30,No,No,External,more than 5,no change,Liability,SUV,Urban,25,Sedan - Collision,30000 to 39000,3,3 years
CLM10000013118,SH36838,Jun,4,Friday,Tuesday,Jul,1,Third Party,0,6,more than 30,more than 30,No,No,External,none,no change,Collision,Four-Door Car,Urban,44,Utility - Liability,more than 69000,4,7 years
CLM10000013119,ID15010,Sep,4,Sunday,Monday,Oct,1,Policy Holder,0,10,more than 30,more than 30,No,No,External,none,no change,Collision,Sports Car,Urban,22,Sedan - All Perils,20000 to 29000,2,3 years
CLM10000013120,LR82110,Sep,4,Sunday,Wednesday,Sep,5,Policy Holder,0,10,more than 30,more than 30,No,No,External,3 to 5,no change,Collision,SUV,Urban,24,Sedan - Collision,20000 to 29000,3,5 years
CLM10000013121,TD51026,Sep,4,Friday,Monday,Sep,4,Policy Holder,0,7,more than 30,more than 30,No,No,External,1 to 2,no change,Liability,SUV,Urban,37,Sedan - Collision,30000 to 39000,4,more than 7
CLM10000013122,CN29830,Sep,4,Wednesday,Tuesday,Sep,4,Policy Holder,0,11,more than 30,more than 30,No,No,External,1 to 2,no change,Liability,Four-Door Car,Urban,33,Sport - Collision,more than 69000,2,4 years
CLM10000013123,TV23956,Sep,2,Wednesday,Thursday,Sep,3,Policy Holder,0,7,more than 30,more than 30,No,No,External,none,no change,Collision,Four-Door Car,Urban,35,Sedan - Collision,20000 to 29000,4,6 years
CLM10000013124,HC63693,Aug,3,Saturday,Monday,Aug,4,Policy Holder,0,12,more than 30,more than 30,No,No,External,none,no change,Liability,Two-Door Car,Urban,26,Sedan - Collision,20000 to 29000,1,7 years
CLM10000013125,FW17421,Aug,3,Friday,Thursday,Sep,1,Policy Holder,0,7,more than 30,more than 30,No,No,External,more than 5,no change,Liability,Four-Door Car,Urban,23,Sedan - Collision,20000 to 29000,4,5 years
CLM10000013126,BL79888,Aug,3,Sunday,Wednesday,Aug,3,Policy Holder,0,15,more than 30,more than 30,No,No,External,more than 5,4 to 8 years,All Perils,Sports Car,Urban,46,Utility - All Perils,30000 to 39000,3,more than 7
CLM10000013127,RP33869,Jul,2,Sunday,Tuesday,Jul,2,Third Party,0,16,more than 30,more than 30,No,No,External,more than 5,no change,All Perils,Two-Door Car,Rural,37,Sedan - Collision,20000 to 29000,2,7 years
CLM10000013128,XQ51968,Jun,4,Friday,Monday,Jun,4,Third Party,0,3,more than 30,more than 30,No,No,External,more than 5,no change,Collision,Two-Door Car,Urban,34,Sedan - All Perils,less than 20000,3,7 years
CLM10000013129,EF99768,Jun,3,Monday,Tuesday,Jun,4,Policy Holder,0,3,more than 30,more than 30,No,No,External,none,no change,Liability,SUV,Urban,44,Sedan - Collision,20000 to 29000,2,7 years
CLM10000013130,EP34249,Jun,4,Friday,Tuesday,Jul,1,Policy Holder,1,9,more than 30,more than 30,No,No,External,1 to 2,no change,All Perils,SUV,Urban,40,Sedan - Liability,20000 to 29000,4,6 years
CLM10000013131,DQ54144,Jun,1,Thursday,Thursday,Jun,1,Policy Holder,0,11,more than 30,more than 30,No,No,External,1 to 2,no change,Liability,SUV,Urban,24,Sedan - Collision,30000 to 39000,3,5 years
CLM10000013132,PL54420,May,3,Tuesday,Thursday,May,3,Third Party,0,9,more than 30,more than 30,No,No,External,none,no change,All Perils,SUV,Urban,52,Sedan - Collision,30000 to 39000,1,7 years
CLM10000013133,LJ59940,Apr,5,Thursday,Friday,Apr,5,Policy Holder,0,10,more than 30,more than 30,No,No,External,more than 5,no change,All Perils,Four-Door Car,Urban,51,Sedan - Liability,30000 to 39000,4,7 years
CLM10000013134,AV17528,Apr,2,Friday,Friday,Apr,4,Policy Holder,0,6,more than 30,more than 30,No,No,External,3 to 5,no change,Collision,Sports Car,Urban,51,Sedan - Liability,20000 to 29000,2,6 years
CLM10000013135,OQ45659,Jun,4,Saturday,Tuesday,Jul,2,Policy Holder,1,1,more than 30,more than 30,No,No,External,none,no change,All Perils,Four-Door Car,Urban,44,Sedan - Liability,20000 to 29000,2,7 years
CLM10000013136,ZS66375,Dec,5,Thursday,Thursday,Dec,5,Policy Holder,0,9,more than 30,more than 30,No,No,External,none,no change,Liability,Four-Door Car,Urban,73,Sedan - All Perils,20000 to 29000,4,more than 7
CLM10000013137,JD19036,Oct,2,Monday,Monday,Nov,2,Third Party,0,1,more than 30,more than 30,No,No,External,none,no change,Collision,SUV,Rural,66,Sedan - Collision,30000 to 39000,2,more than 7
CLM10000013138,YO11701,Oct,2,Tuesday,Tuesday,Oct,4,Policy Holder,0,10,more than 30,more than 30,No,No,External,more than 5,no change,Liability,SUV,Urban,43,Sedan - Liability,20000 to 29000,2,more than 7
CLM10000013139,LN37854,Oct,1,Monday,Tuesday,Oct,1,Policy Holder,0,13,more than 30,more than 30,No,No,External,3 to 5,no change,Collision,Four-Door Car,Urban,23,Sedan - Collision,20000 to 29000,3,5 years
CLM10000013140,MU76701,Mar,1,Thursday,Thursday,Mar,3,Policy Holder,0,15,more than 30,more than 30,No,No,Internal,1 to 2,no change,Liability,Four-Door Car,Urban,28,Sedan - Liability,20000 to 29000,3,7 years
CLM10000013141,EB30823,Feb,4,Monday,Tuesday,Feb,4,Policy Holder,0,13,more than 30,more than 30,No,No,External,none,no change,All Perils,Four-Door Car,Urban,45,Sedan - Collision,20000 to 29000,2,more than 7
CLM10000013142,SB61617,Jun,4,Saturday,Thursday,Jul,2,Third Party,0,10,more than 30,more than 30,No,No,External,1 to 2,no change,Collision,SUV,Urban,57,Sedan - All Perils,30000 to 39000,1,more than 7
CLM10000013143,UM17151,Jun,4,Saturday,Tuesday,Jul,1,Policy Holder,1,9,more than 30,more than 30,No,No,External,none,no change,All Perils,Two-Door Car,Urban,47,Sedan - All Perils,30000 to 39000,4,more than 7
CLM10000013144,FE93665,Jul,1,Monday,Wednesday,Jul,1,Third Party,0,12,more than 30,more than 30,No,No,External,more than 5,no change,Collision,Two-Door Car,Urban,34,Sedan - All Perils,30000 to 39000,2,7 years
CLM10000013145,SD42668,Oct,4,Wednesday,Thursday,Oct,4,Policy Holder,0,12,more than 30,more than 30,No,No,External,more than 5,no change,Liability,Four-Door Car,Urban,71,Sedan - Collision,40000 to 59000,3,more than 7
CLM10000013146,ZG82127,Mar,2,Thursday,Tuesday,Mar,3,Policy Holder,0,10,more than 30,more than 30,No,No,External,3 to 5,no change,Liability,SUV,Urban,53,Sedan - Liability,30000 to 39000,4,more than 7
CLM10000013147,XM87301,Feb,4,Sunday,Wednesday,Mar,1,Third Party,0,7,more than 30,more than 30,No,No,External,1 to 2,4 to 8 years,Liability,Four-Door Car,Urban,31,Sedan - Liability,30000 to 39000,3,6 years
CLM10000013148,IM15816,Sep,2,Monday,Wednesday,Sep,3,Policy Holder,0,8,more than 30,more than 30,No,No,External,more than 5,no change,Collision,SUV,Urban,35,Sedan - All Perils,20000 to 29000,1,6 years
CLM10000013149,ZT63368,Jun,4,Sunday,Monday,Jun,4,Third Party,0,11,more than 30,more than 30,No,No,External,1 to 2,no change,All Perils,Four-Door Car,Urban,28,Sedan - Collision,20000 to 29000,4,7 years
CLM10000013150,VU79621,Dec,4,Tuesday,Friday,Dec,4,Policy Holder,0,13,more than 30,more than 30,No,No,External,none,no change,All Perils,Sports Car,Urban,48,Sedan - Collision,30000 to 39000,2,more than 7
CLM10000013151,TL67005,Jun,4,Sunday,Monday,Jul,1,Third Party,0,13,more than 30,more than 30,No,No,External,none,no change,Collision,SUV,Urban,41,Sedan - All Perils,more than 69000,4,7 years
CLM10000013152,MO65595,Jul,3,Wednesday,Tuesday,Aug,1,Policy Holder,0,15,more than 30,more than 30,No,No,External,none,no change,Liability,Two-Door Car,Rural,30,Sedan - Collision,30000 to 39000,1,4 years
CLM10000013153,NT79981,Jul,3,Monday,Wednesday,Jul,3,Policy Holder,0,12,more than 30,more than 30,No,No,External,none,no change,All Perils,Four-Door Car,Urban,56,Sport - Collision,more than 69000,2,7 years
CLM10000013154,JH94846,Oct,2,Friday,Thursday,Oct,4,Policy Holder,0,14,more than 30,more than 30,No,No,External,3 to 5,no change,All Perils,Four-Door Car,Urban,47,Sedan - All Perils,more than 69000,3,more than 7
CLM10000013155,QP32003,Aug,2,Thursday,Thursday,Aug,2,Policy Holder,0,3,more than 30,more than 30,No,No,External,none,no change,Collision,Four-Door Car,Urban,28,Sedan - All Perils,30000 to 39000,2,7 years
CLM10000013156,BR24590,Jul,2,Wednesday,Monday,Sep,3,Policy Holder,0,13,more than 30,more than 30,No,No,External,none,no change,Collision,Four-Door Car,Urban,44,Sedan - Liability,20000 to 29000,1,7 years
CLM10000013157,UI57491,Sep,1,Tuesday,Wednesday,Sep,1,Policy Holder,0,2,more than 30,more than 30,No,No,External,3 to 5,no change,Collision,Two-Door Car,Urban,47,Sedan - All Perils,20000 to 29000,1,more than 7
CLM10000013158,NX32730,Sep,1,Tuesday,Saturday,Sep,2,Policy Holder,0,16,more than 30,more than 30,No,No,External,more than 5,no change,Collision,Two-Door Car,Urban,62,Sedan - All Perils,less than 20000,3,more than 7
CLM10000013159,XO38850,Jun,4,Monday,Saturday,Jul,1,Third Party,1,14,more than 30,more than 30,No,No,External,none,2 to 3 years,All Perils,Four-Door Car,Urban,33,Sedan - All Perils,less than 20000,4,7 years
CLM10000013160,FT79229,Dec,3,Thursday,Thursday,Dec,3,Policy Holder,0,7,more than 30,more than 30,No,No,External,more than 5,no change,Collision,SUV,Urban,30,Sedan - Collision,30000 to 39000,3,6 years
CLM10000013161,PP35705,Dec,2,Wednesday,Thursday,Dec,4,Policy Holder,0,7,more than 30,more than 30,No,No,External,none,no change,Collision,SUV,Urban,28,Sedan - Collision,more than 69000,2,7 years
CLM10000013162,CR20811,May,1,Thursday,Thursday,May,1,Policy Holder,0,8,more than 30,more than 30,No,No,External,none,no change,Liability,SUV,Urban,22,Sedan - Collision,20000 to 29000,3,5 years
